question_id,material,instruction,template,input,correct_answer,attempts,duration
2431,Control Structure,Create a method to verify if the following number is prime in Python:,"def is_prime(n):
    if (n <= 1):
        return False
    for ___ in range(2, n):
        if (n % i == 0):
            return False
    return True

n = 7

if is_prime(n):
    print(""The number {} is prime."".format(n))
else:
    print(""The number {} is not prime."".format(n))",7,i,1,20
2444,Control Structure,Optimize the following Python code for best runtime.,"def is_prime(n):
    if ___ == 1:
        return False
    if n in (2, 3):
        return True
    if not (n & 1) and n > 2:
        return False
    for i in range(3, int(n**0.5)+1, 2):
        if n % i == 0:
            return False
    return True","def is_prime(n):
    for i in range(2, n):
        if (n % i) == 0:
            return False
    return True",n,1,20
2463,Control Structure,Generate an algorithm in Python to check if a given number of years is a leap year.,"def is_leap_year(year):
    if ___ % 400 == 0:
        return True
    if year % 100 == 0:
        return False
    if year % 4 == 0:
        return True
    return False

year = 1999
if is_leap_year(year):
    print(""This is a leap year."")
else:
    print(""This is not a leap year."")",year = 1999,year,1,20
2512,Control Structure,Produce a Python program to compute the Fibonacci number for a given integer.,"def getFibonacci(n): 
    if ___<0: 
        print(""Incorrect input"") 
    elif n==1: 
        return 0
    elif n==2: 
        return 1
    else: 
        return getFibonacci(n-1)+getFibonacci(n-2) 

number = 8
fibonacci_number = getFibonacci(number)
print(fibonacci_number)",8,n,1,20
2514,Control Structure,Optimize a Python program to check for prime numbers,"def isPrime(n):
 if ___ <= 1:
 return False
 for i in range(2, int(n ** 0.5) + 1):
 if n % i == 0:
 return False
 return True

num = 23
if isPrime(num):
 print(""Number is prime"")
else:
 print(""Number is not prime"")","def isPrime(n):
  for i in range(2, n):
    if n % i == 0:
      return False
  return True

num = 23
if isPrime(num):
  print(""Number is prime"")
else:
  print(""Number is not prime"")",n,1,20
2522,Control Structure,Create a Python program for implementing a linear search algorithm.,"def linearSearch(arr, key): 
 for ___, num in enumerate(arr):
 if num == key:
 return idx
 
 return -1","[4, 6, 5, 2, 9]",idx,1,20
2523,Control Structure,Create a Python program to check if the given number is divisible by 3 or not.,"def is_divisible_by_3(n):
  return (n % 3 == 0)

n = 12
if ___(n):
  print(str(n) + ' is divisible by 3.')
else:
  print(str(n) + ' is not divisible by 3.')",12,is_divisible_by_3,1,20
2531,Control Structure,"Design a Python program for comparing two strings and printing ""Equal"" if the strings are equal, or ""Not Equal"" if the strings are not equal.","if ___ == string2:
    print(""Equal"")
else:
    print(""Not Equal"")","string1 = ""hello""
string2 = ""world""",string1,1,20
2579,Control Structure,Generate a function in Python to return the highest value in a dictionary for the given key.,"def highestValue(dictionary, key): 
    highest = 0 
    for ___,value in dictionary.items(): 
        if value > highest: 
            highest = value 
    return highest 

highestValue(dictionary, key)","dictionary = {'A': 10, 'B': 20, 'C': 30, 'D': 40}",key,1,20
2600,Control Structure,Suggest a completion for the following Python code so that it prints all the numbers between 0 and 10 (inclusive).,"for ___ in range(11):
    print(num)",for num in range(11),num,1,20
2604,Control Structure,Optimize the following Python code by replacing the two for loops with one.,"list1 = [1,2,3]
list2 = [4,5,6]
 
for ___,j in zip(list1, list2):
    print(i * j)","list1 = [1,2,3]
list2 = [4,5,6]
for i in list1:
  for j in list2:
    print(i * j)",i,1,20
2630,Control Structure,Create a search algorithm in Python that takes two inputs 'word' and 'text' and returns true if the word is present in the text.,"def search(word, text):
    words = text.split()
    for ___ in words:
        if w == word:
            return True
    return False","word = ""code""
text = ""Today I wrote some code in Python""",w,1,20
2664,Control Structure,Create an algorithm in Python to search for a given item in a dictionary.,"def search(dict, item): 
    for ___, value in dict.items(): 
        if item == value: 
            return True 
    return False

dict = {'name': 'john', 'age': 22, 'city': 'New York'}
item = 'John'
print(search(dict, item))","Dictionary = {'name': 'john', 'age': 22, 'city': 'New York'}, item = 'John'",key,1,20
2665,Control Structure,Design an algorithm in Python for finding out the factorial of a given number.,"def factorial(n):
 fact = 1
 for ___ in range(2,n+1):
  fact = fact * i
 return fact",7,i,1,20
2686,Control Structure,Create a module in Python to scrape the web for a particular website.,"import requests
from bs4 import BeautifulSoup

def scrape_website(url):
    response = requests.get(url)
    html = response.text
 
    soup = BeautifulSoup(html, 'html.parser')
    return soup

if ___ == '__main__':
    url = 'https://www.example.com/'
    soup = scrape_website(url)
    print(soup)",https://www.example.com/,__name__,1,20
2796,Control Structure,Create a function in Python that checks if a given number is a prime.,"def isPrime(n):
    if ___ < 2:
        return False
    for i in range(2, int(sqrt(n))+1):
        if n % i == 0:
            return False
    return True",15,n,1,20
2801,Control Structure,"Write a Python function that creates a JSON response with fields for score and data. The data field should contain a message that varies depending on the score value. If the score is 0, the message should state ""Try again"". If the score is 1, the message should state ""Well done"".","def create_response(score):
 if ___ == 0:
  message = ""Try again""  
 elif score == 1:
  message = ""Well done""
 else:
  message = """"
 
 return {""score"": score, ""message"": message}",score = 0,score,1,20
2816,Control Structure,"Using Python, generate a program for solving linear equations.","def solution(coefficients):
	# get the coefficients of the equations
	a = coefficients[0][0] 
	b = coefficients[0][1] 
	c = coefficients[0][2] 
	d = coefficients[1][0] 
	e = coefficients[1][1] 
	f = coefficients[1][2] 

	# solve for ___ and y
	y = (a*f - c*d)/(a*e - b*d) 
	x = (c*e - b*f)/(a*e - b*d) 

	# return the solutions
	return x, y


# example
solution([[1, 2, 8], [3, -4, -2]])","x + 2y = 8
3x – 4y = -2",x,1,20
2842,Control Structure,Generate a Python program to apply custom formatting for the following output.,"def create_html_table(slist):
    table_html = ""<table>""
    for ___ in slist:
        table_html += ""<tr>""
        table_html += ""<td>"" + str + ""</td>"" 
        table_html += ""</tr>""

    table_html += ""</table>""
    return table_html","Given a list of strings, output a HTML table with data in the strings",str,1,20
2878,Control Structure,"Modify the Python function so that it prints ""Success!"" if the input parameter is greater than 10, or prints ""Failed!"" if it is less than or equal to 10.","def check_num(num):
    if ___ > 10:
        print(""Success!"")
    else:
        print(""Failed!"")

check_num(7)",7,num,1,20
2900,Control Structure,Write a Python program that takes two given strings and checks if the first is a substring of the second one.,"def is_substring(string_1, string_2):
    
    if ___ in string_2:
        return True
    else:
        return False","string_1 = 'cat'
string_2 = 'the cats meow'",string_1,1,20
2920,Control Structure,Compare two arrays of Python objects and return True if all objects in arrayA are also in arrayB.,"def compare_arrays(arrA, arrB):
    for ___ in arrA:
        if i not in arrB:
            return False
    return True","arrayA = ['a', 'b', 'c', 'd']
arrayB = ['c', 'b', 'a', 'd', 'e']",i,1,20
2962,Control Structure,Write a Python function to generate a multiplication table for a given number.,"def generate_table(num):
    # print the table heading
    print(""MULTIPLICATION TABLE FOR {}"".format(num))
    # generate the table
    for ___ in range(1, 11):
        print(""{} x {} = {}"".format(num, i, num*i))

# generate table for 9
generate_table(9)",Number: 9,i,1,20
2994,Control Structure,Develop a program in Python for printing an asterisk triangle consisting of n rows.,"def asterisk_triangle(n):
    for ___ in range(n):
        for j in range(i+1):
            print('*', end="" "")
        print()

n = 5
asterisk_triangle(n)",5,i,1,20
2995,Control Structure,Generate a python program to check the sum of two numbers and determine if they are equal or not.,"def compare_sum(a, b):
  if ___ + b == 10:
    return True
  else:
    return False",Compare a = 4 and b = 6,a,1,20
3059,Control Structure,Edit the following Python function to raise an exception if the given number is lower than 0.,"def square(num):
    if ___ < 0:
        raise ValueError('Cannot square negative numbers.')
    return num**2","def square(num):
    return num**2",num,1,20
3100,Control Structure,Optimize a given Python program for better runtime,"x = 0
for ___ in range(0,10000,2):
    x += i
x *= 2
x += (10000 - 1)","x = 0
for i in range(1,10000):
    x += i",i,1,20
3107,Control Structure,Create a Python dictionary for alphabetical order of numeric input,"def createDict(arr):
  res = {}
  for ___ in range(len(arr)):
    res[arr[i]] = i + 1
  return res

d = createDict([2, 3, 1])
print(d)","[2, 3, 1]",i,1,20
3121,Control Structure,Generate a program in Python that will check if a given number is a palindrome.,"def is_palindrome(n):
 n = str(n)
 
 return n == n[::-1]
 
num = 123321
if ___(num):
 print(f""{num} is a palindrome"")
else:
 print(f""{num} is not a palindrome"")",123321,is_palindrome,1,20
3228,Control Structure,Write an algorithm in Python to determine if a number is an Armstrong number or not.,"def armstrong_number(num):
  digits = [int(x) for ___ in str(num)]
  n_digits = len(digits)
  sum_of_cubes = 0
  for digit in digits:
    sum_of_cubes += digit ** n_digits
  if sum_of_cubes == num:
    return True
  else:
    return False

armstrong_number(370)",The number is 370.,x,1,20
3248,Control Structure,Develop a Python script for creating a dictionary with all the occurrences of the words in a sentence.,"sentence = ""John and Mary went to the school""
words = sentence.split()
word_dict = {}

for ___ in words:
    if word in word_dict:
        word_dict[word] += 1
    else:
        word_dict[word] = 1

print(word_dict)",John and Mary went to the school,word,1,20
3313,Control Structure,Create a python program to find if a number is a prime number,"def is_prime(num):
    for ___ in range(2, num):
        if not num % i:
            return False
    return True

num = 15 
if is_prime(num):
    print(""The number is prime"")
else:
    print(""The number is not prime"")",15,i,1,20
3340,Control Structure,Generate a python script to calculate the total public holiday hours for a given state.,"state = ""Illinois""

def calculate_public_holiday_hours(state):
    # code to calculate public holiday hours for ___ given state
    if state == ""Illinois"":
        return 8
    # code for other states

hours = calculate_public_holiday_hours(state)
print(""Public holiday hours:"", hours)","state = ""Illinois""",a,1,20
3363,Control Structure,Generate a python code to calculate the factorial for a given number.,"def factorial(number):
    if ___ == 0:
        return 1
    else:
        return number * factorial(number -1)

factorial(num)",num = 5,number,1,20
3437,Control Structure,Create a Python script to calculate the Fibonacci sequence for a given integer n.,"# Fibonacci sequence
def Fibonacci(n):
 a = 0
 b = 1
 if ___ < 0:
 print(""Incorrect input"")
 elif n == 0:
 return a
 elif n == 1:
 return b
 else:
 for i in range(2,n):
 c = a + b
 a = b
 b = c
 return b

# Driver Program
print(Fibonacci(7)) 
# Output: 13",7,n,1,20
3450,Control Structure,Identify errors and write fix for the following python code,"def uppercase_letter_count(string):
    count = 0
    for ___ in string: # Added missing colon
        if c.isupper():
            count += 1
    return count # Removed an unnecessary '-'","def uppercase_letter_count(string):
    count = 0
    for c in string
        if c.isupper():
            count += 1
    return count",c,1,20
3452,Control Structure,Create a scoring system for a trivia game in Python. The system should take two inputs - the correct answer and user response - and return a single score value.,"def score_trivia(correct, user):
    correct = correct.lower()
    user = user.lower()

    max_score = 10
    score = 0

    if ___ == user:
        score = max_score
    elif user in correct or correct in user:
        score = max_score * 0.8

    return score","correct_answer = '5'
user_response = 'five'",correct,1,20
3471,Control Structure,Optimize a code snippet in Python for maximum performance.,"import time

def sleep_for_the_night():
 while ___:
  start_time = time.time()
  time.sleep(5)
  end_time = time.time()
  elapsed_time = end_time - start_time
  if elapsed_time < 5:
   time.sleep(5-elapsed_time)

while True:
 sleep_for_the_night()","import time
 
def sleep_for_the_ night():
 time.sleep(5)
 
while True:
 sleep_for_the_ night()",True,1,20
3498,Control Structure,"Given two strings A and B, construct a Python program to determine if B is a substring of A.","def is_substring(A, B): 
    if ___ in A: 
        return True 
    else: 
        return False","A = ""I am here"" 
B = ""here""",B,1,20
3542,Control Structure,Optimize a Python function for maximum performance.,"def reverse_string(s): 
    start = 0 
    end = len(s) 
    string="""" 

    while ___ > 0: 
        string += s[end-1] 
        end -= 1

    return string","def reverse_string(s): 
    return s[::-1]",end,1,20
3595,Control Structure,Write a Python program that checks if a given number is prime.,"def is_prime(n):
    if ___ == 2 or n == 3:
        return True
    if n < 2 or n%2 == 0:
        return False
    if n < 9:
        return True
    if n%3 == 0:
        return False

    r = int(n**0.5)
    f = 5
    while f <= r:
        if n%f == 0:
            return False
        if n % (f+2) == 0:
            return False
        f += 6
    return True

num = 7
print(""Is"", num, ""prime?: "", is_prime(num))",7,n,1,20
3598,Control Structure,Develop a Python script for extracting data from a web page.,Properly functioning Python script for ___ data from a web page.,URL of a web page containing relevant data.,extracting,1,20
3631,Control Structure,Edit the given Python program to use for loop instead of while loop.,"for ___ in range(10):
 print(i)","i = 0
while i < 10:
  print(i)
  i = i + 1",i,1,20
3665,Control Structure,Develop a program in Python for finding the factorial of a given number.,"def factorial(n):
    if ___ < 0:
        return None
    elif n == 0:
        return 1
    else:
        result = 1
        for i in range(1, n + 1):
            result *= i
        return result

num = 7
print('factorial of {} is {}'.format(num, factorial(num)))",7,n,1,20
3678,Control Structure,Create a python program for the following purpose:,"def count_even_pairs(N, A):
    n = 0
    for ___ in range(N):
        for j in range(i+1,N):
            if (A[i] + A[j]) % 2 == 0:
                n += 1
    return n","Create a program that takes a positive integer N and an array A of length N, and outputs the total number of unique pairs of elements in A which sum up to an even number.",i,1,20
3683,Control Structure,Optimize a code snippet in Python. The code snippet is a function for computing the factorial of a number.,"def factorial(n):
    if ___ == 0:
        return 1
    else:
        result = 1
        for i in range(1, n+1):
            result *= i
        return result","def factorial(n):
 if n < 1:
  return 1
 else:
  return n*factorial(n-1)",n,1,20
3725,Control Structure,"Write a function in Python that receives two positive integers and prints out all the numbers in the range of the two integers (inclusive), except for numbers divisible by three.","def print_numbers(lower_bound, upper_bound):
 for ___ in range(lower_bound, upper_bound+1):
 if num % 3 != 0:
 print(num)
  
print_numbers(5, 15)","lower_bound = 5
upper_bound = 15",num,1,20
3745,Control Structure,Create a Python program to detect if a number is a prime number.,"def is_prime(x):
    if ___ < 2:
        return False
    
    for i in range(2, x):
        if x % i == 0:
            return False
    return True",No input.,x,1,20
3752,Control Structure,Create a program in Python that takes two lists and checks for common elements between them.,"list1 = [1,2,3,4]
list2 = [3,4,5,6] 

def check_common(list1, list2): 
    result = False
    for ___ in list1: 
        for y in list2: 
            if x == y: 
                result = True
                return result  
    return result 
  
print(check_common(list1, list2))","list1 = [1,2,3,4]
list2 = [3,4,5,6]",x,1,20
3753,Control Structure,Develop a python program that checks if a given word is consonant or not.,"def is_consonant(word): 
    # List containing all consonants 
    consonants = [""b"",""c"",""d"",""f"",""g"",""h"",""j"",""k"",""l"",""m"",""n"",""p"",""q"",""r"",""s"",""t"",""v"",""x"",""z""] 
    for ___ in word: 
        if char in consonants: 
            return True
    return False

# Example
print (is_consonant(""hello"")) # False","word: ""hello""",char,1,20
3763,Control Structure,Create a Python algorithm to check if a given word exists in a dictionary.,"# Function to test if ___ word exists in a dictionary 
def wordExists(dictionary, word):
    for key, value in dictionary.items():
        if key == word:
            return True
    
    return False

# Main function
dictionary = {""hello"": ""greeting"", ""car"": ""vehicle""}
word = ""hello""
print(wordExists(dictionary, word))","dictionary: {""hello"": ""greeting"", ""car"": ""vehicle""}
word: ""hello""",a,1,20
3771,Control Structure,Generate a correct python program for solving the following problem,"def find_pairs_with_sum(values, target):
    indices_list = []
    for ___ in range(len(values)):
        x = target - values[i]
        if x in values[i+1:]:
            indices_list.extend([i, values.index(x)])
    return indices_list","Given a list of values, find the indices of all pairs whose sum is equal to a given target",i,1,20
3795,Control Structure,Tackle the task of optimizing a given Python program for faster execution.,"# Program to find the sum of two numbers
def add_numbers(a, b):
    # Use bitwise operators instead of normal arithmetic operations
    # as they are much faster and more efficient 
    return a ^ b if ___ <= b else b ^ a if b <= a else a ^ b","# Program to find the sum of two numbers
def add_numbers(a, b):
    return a + b",a,1,20
3809,Control Structure,Create a script in Python that checks a provided URL for a specific keyword within its content and outputs either a pass or fail result.,"import requests

url = 'http://www.example.com'
keyword = 'success'

r = requests.get(url)
if ___ in r.text:
 print('Pass')
else:
 print('Fail')","URL: http://www.example.com
Keyword: success",keyword,1,20
3811,Control Structure,"Given two strings s and t, write a Python program to check if t is a substring of s.","def is_substring(s, t):
    if ___ in s:
        return True
    else:
        return False","s = ""abcabc""
t = ""abc""",t,1,20
3822,Control Structure,"Create a function in Python which takes in a number n and returns ""Fizz"" if the number is divisible by 3, ""Buzz"" if the number is divisible by 5, and ""FizzBuzz"" if the number is divisible by both 3 and 5.","def fizzbuzz(n):
 if ___ % 3 == 0 and n % 5 == 0:
  return 'FizzBuzz'
 elif n % 3 == 0:
  return 'Fizz'
 elif n % 5 == 0:
  return 'Buzz'
 else:
  return n",Number: 15,n,1,20
3853,Control Structure,Build a function in Python for computing the Hamming Distance between two strings of equal length.,"def hammingDistance(s1, s2): 

    # initialize with 0
    distance = 0
  
    # Calculate the length of the string 
    length_str1 = len(s1) 
    # Compare adjacent characters and increment the count 
    # if ___ are not same 
    for i in range(length_str1): 
        if s1[i] != s2[i]: 
            distance += 1
  
    return distance","String 1: python
String 2: perl",characters,1,20
3940,Control Structure,Generate a Python script for a query to fetch data from a given MySQL table.,"import mysql.connector

db = mysql.connector.connect(
 host=""localhost"",
 user=""root"",
 passwd=""password"",
 database=""dbname""
)

mycursor = db.cursor()

sql = ""SELECT product_id, name, price FROM Products""

mycursor.execute(sql)

myresult = mycursor.fetchall()

for ___ in myresult:
  print(row)","Table Name: Products
Columns: product_id, name, price",row,1,20
3975,Control Structure,Write a Python statement to check if a given number is within a given range,"if ___ <= 3 <= 10:
 print('Number is within the range')
else:
 print('Number is not within the range')","Number: 3, Range: 0-10",0,1,20
3983,Control Structure,Design a for loop in Python which iterates over two given lists and prints their items in a orderly manner.,"for ___, item2 in zip(list1, list2):
    print(f""{item1}: {item2}"")","list1 = [1, 2, 3]
list2 = [""Apple"", ""Banana"", ""Cherry""]",item1,1,20
4041,Control Structure,Write a Python program that takes an integer as input and check if the number is prime or not.,"def is_prime(n):
    if ___ < 2: 
        return False

    for i in range(2, int(n**0.5) + 1):  
        if n % i == 0: 
            return False

    return True",45,n,1,20
4062,Control Structure,Write a Python program to check if a given number is divisible by 3 and 5 or not.,"def check_divisible_3and5(num):
    if (num % 3 == 0 and num % 5 == 0):
        return True
    else:
        return False

# test given number
num = 10
if ___(num):
    print(""%d is divisible by 3 and 5"" %num)
else:
    print(""%d is not divisible by 3 and 5"" %num)",10,check_divisible_3and5,1,20
4067,Control Structure,"Write a python function to compare two strings and return 1 if the strings are anagrams, 0 if not.","def is_anagram(string1, string2):
    string1 = sorted(string1.replace("" "", """").lower())
    string2 = sorted(string2.replace("" "", """").lower())
    
    if ___ == string2:
        return 1
    else:
        return 0","""bob"", ""bob""",string1,1,20
4116,Control Structure,Write a Python program to check if two strings are a rotation of each other.,"if ___(string1) == len(string2) and string1 in string2*2:
    print(""The strings are a rotation of each other"")
else:
    print(""The strings are not a rotation of each other"")","Strings:”geeksforgeeks”, “forgeeksgeeks”",len,1,20
4120,Control Structure,Analyze a given Python code and write a function that checks if a given number is prime.,"def primeCheck(num):
 if ___ > 1:
 for i in range(2, num):
  if (num % i) == 0:
   return False
 else:
  return False
 return True",def primeCheck(num):,num,1,20
4129,Control Structure,Develop a python program for predicting a movie's rating based on its reviews.,"#Code
num_reviews = len(reviews)
num_positive_reviews = 0

for ___ in reviews:
    if 'great' in review:
        num_positive_reviews +=1

rating = num_positive_reviews / num_reviews #Rating  
print(rating) #Prints the rating","reviews = ['This movie was great', 'This movie was terrible']",review,1,20
4161,Control Structure,Create a program in Python for ASCII conversion.,"def ascii_conversion(string):
 return ''.join([f'{ord(c):08b}' for ___ in string])

print(ascii_conversion(""Hello World""))",String: “Hello World”,c,1,20
4168,Control Structure,"Develop an API in Python that takes in two strings and returns true if they are anagrams, and false otherwise.","# anagram checker

def check_anagrams(str1, str2):
    if ___(str1) == sorted(str2):
        return True 
    else: 
        return False 
  
# Driver code 
str1 = ""listen""
str2 = ""silent""

if(check_anagrams(str1, str2)): 
    print(""The strings are anagrams."")  
else: 
    print(""The strings aren't anagrams."")","listen, silent",sorted,1,20
4183,Control Structure,Write a Python code to check if the given number is prime.,"def is_prime(n):
    if ___ <= 1:
        return False
    for i in range(2, n//2 + 1):
        if n % i == 0:
            return False
    return True

if is_prime(23):
    print('The given number is prime')
else:
    print('The given number is not prime')",Number = 23,n,1,20
4198,Control Structure,Can you write a Python function to determine if a supplied number is prime?,"def is_prime(num):
    """"""Check if ___ given number is prime.

    Args:
        num (int): A number to check

    Returns:
        bool: True if num is prime, False otherwise.
    """"""

    if num < 2: 
        return False

    for i in range(2, num):
        if (num % i) == 0:
            return False
    return True

num = 20
result = is_prime(num)
print(f""Is {num} prime? {result}"")",num=20,the,1,20
4199,Control Structure,Create a Python Flask application for solving a linear equation. The application should have an endpoint that receives an equation as input and returns the solution as output.,"from flask import Flask, request
from sympy import *

app = Flask(name)
x = Symbol('x')

@app.route('/solve', methods=['POST'])
def solve():
 equation = request.json['equation']
 solution = solve(equation, x)
 return {'solution': str(solution[0])}

if ___ == 'main':
 app.run(debug=True)",3x + 2 = 5,name,1,20
4213,Control Structure,Generate an automated unit test in Python for the following function,"import unittest

class TestAddition(unittest.TestCase):

    def test_addition(self):
        self.assertEqual(add(1, 1), 2)
        self.assertEqual(add(2, 5), 7)
        self.assertEqual(add(3, 3), 6)
        self.assertEqual(add(-8, 6), -2)
        self.assertEqual(add(-3, -3), -6)

if ___ == '__main__':
    unittest.main()","def add(a, b):
    return a + b",__name__,1,20
4259,Control Structure,Generate a Python implementation for these pseudocode.,"def print_product_names():
    unscanned_barcodes = [barcodes] #list of unscanned barcodes

    while ___(unscanned_barcodes) > 0:
        barcode = unscanned_barcodes.pop(0)
        product_name = scan_barcode(barcode) #function that returns product name
        print(product_name)","Repeat Steps 1 and 2 until no unscanned barcodes remain. 
  1. Scan a barcode.
  2. Print the name of its product.",len,1,20
4285,Control Structure,Write a Python program to modify a given dataset for a specific task.,"def modify_data(dataset, task):
modified_data = []
 if ___ == ""filter age >18"":
 for d in dataset:
 if d['age'] > 18:
 modified_data.append(d)
 return modified_data","Dataset:
{
    ""name"": ""John"", 
    ""age"": 20, 
    ""height"": 180
}

Task:
Filter the person's records if they are over the age of 18.",task,1,20
4310,Control Structure,Create a function that takes two strings as its inputs and returns true if one of the two strings is a substring of the other.,"def is_substring(string1, string2):
    for ___ in range(len(string1)):
        for j in range(len(string2)):
            if string1[i] == string2[j]:
                return True
    return False

result = is_substring(""python"", ""java"")
print(result)","""python"", ""java""",i,1,20
4319,Control Structure,Enhance the following Python code for saving a webpage to a local directory.,"import urllib.request
from urllib.parse import urlparse
import os

def save_webpage(url, path):
 parsed_url = urlparse(url)
 path = os.path.join(path, parsed_url.netloc + parsed_url.path)
 if ___ os.path.exists(os.path.dirname(path)):
 os.makedirs(os.path.dirname(path))
 urllib.request.urlretrieve(url, path)","import urllib.request

def save_webpage(url, path):
 urllib.request.urlretrieve(url, path)",not,1,20
4351,Control Structure,Design a function in Python to test if the given number is a prime or not.,"def is_prime(n):
 if ___ <= 1:
 return False

 for i in range(2, n):
 if n % i == 0:
 return False

 return True

is_prime(13) # True",N = 13,n,1,20
4373,Control Structure,"Given two strings, write a Python program to check if one is an anagram of other.","def isAnagram(str1, str2):
    str1_sorted = sorted(str1)
    str2_sorted = sorted(str2)
    # Compare sorted strings
    if ___ == str2_sorted:
        return True
    else:
        return False

str1 = ""listen""
str2 = ""silent""

print(isAnagram(str1, str2))",listen and silent,str1_sorted,1,20
4395,Control Structure,Edit the code to make it in a Python program to check if a number is divisible by 5 and 11.,"def isDivisible(num): 
    if ___ % 5 == 0 and num % 11 == 0:
        print(""Number is divisible by 5 and 11"") 
    else:
        print(""Number is not divisible by 5 and 11"")","def isDivisible(num): 
    if num % 5 == 0: 
        print(""Number is divisible by 5"") 
    if num % 11 == 0:
        print(""Number is divisible by 11"")",num,1,20
4426,Control Structure,Create a Python script to fill empty cells in a Pandas DataFrame with the median value for that column.,"import pandas as pd

# Replace empty cells with the median value of the column
df = df.fillna(df.median())

# Check if ___ null values have been replaced
print(df.isnull().sum())",A sample Pandas DataFrame,the,1,20
4435,Control Structure,Create a Python program for finding all combinations of numbers that equal a given target number.,"def find_combos(target):
 combos = []
 
 for ___ in range(int(target/2)+1):
 # increments of two to avoid duplicate results
 for j in range(i, int(target/2)+1, 2):
 if i+j == target:
 combos.append((i,j))
 
 return combos

combos = find_combos(10)
print(combos)",target = 10,i,1,20
4482,Control Structure,How would you design a Python program that checks if a number is divisible by three?,"def is_divisible(n):
    if ___ % 3 == 0:
        return True
    else:
        return False

num = 45
check_divisible = is_divisible(num)

if check_divisible:
    print(""Number is divisible by three."")
else:
    print(""Number is not divisible by three."")",45,n,1,20
4511,Control Structure,"Optimize the following python code to speed up execution time:

arr = [2, 5, 3, 1]
for i in range(len(arr)):
  for j in range(i + 1, len(arr)):
    if arr[i] > arr[j]:
       arr[i], arr[j] = arr[j], arr[i]","arr = [2, 5, 3, 1]

# using Python's built in `sorted` function
arr = sorted(arr)

# using the Bubble Sort algorithm
for ___ in range(len(arr) - 1):
 for j in range(len(arr) - 1 - i):
  if arr[j] > arr[j + 1]:
   arr[j], arr[j + 1] = arr[j + 1], arr[j]","[2, 5, 3, 1]",i,1,20
4522,Control Structure,Optimize a Python function for computing Fibonacci numbers.,"def fibonacci(n): 
    if ___ <= 1: 
        return n 
    else:
        fibonacci_num=[0,1] #creating a fibonacci list
        i=2
        while i<=n:
            fibonacci_num.append(fibonacci_num[i-1]+fibonacci_num[i-2])
            i+=1
        return fibonacci_num[n]","def fib(n):
    if n == 0 or n == 1:
        return n
    else:
        return fib(n-1) + fib(n-2)",n,1,20
4535,Control Structure,Create a python script to download a complete web page and cache it for faster offline access.,"import requests
import os

url = 'https://www.example.com/page1'

if ___ os.path.exists('cache'):
 os.makedirs('cache')

r = requests.get(url)

filename = url.rsplit('/', 1)[-1]
file_path = os.path.join('cache', filename)

with open(file_path, 'wb') as f:
 f.write(r.content)",URL: https://www.example.com/page1,not,1,20
4565,Control Structure,Write an algorithm for linear search in Python.,"def linear_search(list, n):
  i = 0
  while ___ < len(list):
    if list[i] == n:
      return i
    i = i+1
  return -1

list = [1, 3, 8, 10, 15, 20, 25]
n = 15
index = linear_search(list, n)
print(""Number found at index:"", index)","List: [1, 3, 8, 10, 15, 20, 25]
Number to search: 15",i,1,20
4655,Control Structure,Write a Python program to generate recurrence equation for a given sequence and initial condition.,"def generate_recurrence(sequence, initial_condition): 
 if ___(sequence) <= 1: 
 return initial_condition 
 
 a_i = sequence[-1] 
 a_i_1 = sequence[-2] 
 recurrence = a_i + initial_condition - a_i_1 
 return recurrence

result = generate_recurrence([2, 4, 6, 8], 2)
print(result)","[2, 4, 6, 8], 2",len,1,20
4698,Control Structure,Create a Python program to check if a number is an Armstrong number.,"def isArmstrong(number): 
	
	num = number 
	length = len(str(number)) 
	sum_of_the_power_of_digits = 0 

	while ___ > 0:
		rem = num % 10 
		sum_of_the_power_of_digits = sum_of_the_power_of_digits +  np.power(rem, length)
		num //= 10
		
	if (sum_of_the_power_of_digits == number) : 
		return True 
	else : 
		return False",number = 153,num,1,20
4752,Control Structure,Design an algorithm in Python to check if an integer is even or odd.,"def check_number(n):
    if ___%2==0:
        return ""Even""
    else:
        return ""Odd""

check_number(5) 
# Output: Odd",n = 5,n,1,20
4848,Control Structure,Generate a python code for an algorithmic solution for the following problem:,"def is_sum_possible(A, X): 
    n = len(A) 
    # create an empty hash set
    s = set() 
  
    for ___ in range(n): 
        temp = X - A[i]  
        if temp >= 0 and temp in s: 
            return True 
        s.add(A[i])  
  
    return False","Given a list A and a number X, determine whether or not there exist two elements in A whose sum is exactly X.",i,1,20
4902,Control Structure,Build a Python generator that yields the next power of 2 for a given number.,"def nextPowerOf2Generator(n): 
    power = 1
    while ___: 
        pow_val = power * 2
        yield pow_val 
        power = pow_val 
  
n = 4

for i in nextPowerOf2Generator(n):
    if i > n:
        print(i)
        break",4,True,1,20
4916,Control Structure,Generate a Python program that takes an input of a number and checks if it is prime.,"def is_prime(num):
    if ___ == 2:
        return True
    elif num < 2 or not all(num % i for i in range(2, num)):
        return False
    return True

num = 7
result = is_prime(num)
print(result)",7,num,1,20
