question_id,material,instruction,template,input,correct_answer,attempts,duration
5033,Introduction Python,"Edit the following Python script to randomly select 10 numbers between 10 and 20, store them in the list lst, and print them out.","import random
lst = random.sample(range(10, 21), 10)
print(___)",lst = [],lst,1,20
5079,Introduction Python,Create a function in Python to print the first n numbers of the Fibonacci series.,"def Fibonacci(n): 
 a = 0
 b = 1
if n<0: 
 print(""Incorrect input"") 
elif n==0: 
 print(___) 
elif n==1: 
 print(b) 
else: 
 print(a)
 print(b)
 for i in range(2,n): 
 c = a + b 
 a = b 
 b = c 
 print(b)",6,a,1,20
5081,Introduction Python,Write a python program to iterate over two lists and print only the common items.,"list1 = [1, 2, 3, 4, 5]
list2 = [4, 5, 6, 7, 8]

for i in list1:
  if i in list2: 
    print(___)","list1 = [1, 2, 3, 4, 5]
list2 = [4, 5, 6, 7, 8]",i,1,20
5123,Introduction Python,Create a function in Python to print a number pyramid given a height.,"def pyramid(h): 
    
    for i in range(0, h): 
        for j in range(0, h-i-1): 
            print(end="" "") 
        for j in range(0, i+1): 
            print(""* "", end="""") 
        print(___) 

pyramid(3)",3,"""\r""",1,20
5134,Introduction Python,Modify the given program to print the output in reverse order,"def print_list_reverse(lst):
    for i in reversed(lst):
        print(___)

word_list = [""Python"", ""is"", ""fun""]

print_list_reverse(word_list)","def print_list(lst):
    for i in lst:
        print(i)

word_list = [""Python"", ""is"", ""fun""]

print_list(word_list)",i,1,20
5135,Introduction Python,Create a python program to print out all combinations of elements from two lists.,"for i in list1:
    for j in list2:
        print(___)","list1 = [1,2,3]
list2 = [5,6,7]","i, j",1,20
5209,Introduction Python,"Edit the following Python program to print all the numbers in a given list, one number per line.","list = [1, 2, 3, 4, 5]

for num in list:
    print(___)","[1, 2, 3, 4, 5]",num,1,20
5223,Introduction Python,Create a function in Python to print a sorted list of the given input string.,"def sortString(inputString): 
  
    words = inputString.split() 
    words.sort() 
  
    for i in words: 
        print(___) 
          
sortString(inputString)",Input string: computer,i,1,20
5291,Introduction Python,"Generate a Python program to print a numbers pyramid of size n, with the first line of the pyramid containing n consecutive numbers.","n = int(input())
 
for i in range(1, n + 1):
 for j in range(1, i + 1):
  print(j, end="""")
 print(___)
 
for i in range(n - 1, 0, -1):
 for j in range(1, i + 1):
  print(j, end="""")
 print("""")",10,"""""",1,20
5327,Introduction Python,Create an algorithm in Python to print all the prime numbers between two given numbers.,"def printPrimeNumbers(start, end):
 
 for num in range(start, end + 1):
   if num > 1:
      for i in range(2, num):
          if (num % i) == 0:
              break
      else:
          print(___)
          
start = 2
end = 10
print(""Prime numbers between"", start, ""and"", end, ""are:"")
printPrimeNumbers(start, end)","Range: (2, 10)",num,1,20
5426,Introduction Python,Create a Python function to print out all the words in a given string with the letter e.,"def print_words_with_e(str): 
    words = str.split() 
    for word in words: 
        if 'e' in word: 
            print(___) 

print_words_with_e(str)","str = ""Hello World""",word,1,20
5435,Introduction Python,Optimize the following Python program to print numbers from 1 to 100 without using a loop.,"def print_numbers():
    if num <= 100:
        print(___)
        print_numbers(num + 1)

print_numbers(1)","def print_numbers():
    num = 1
    while num <=100:
        print(num)
        num += 1",num,1,20
5497,Introduction Python,Write a Python program to evaluate a simple expression and print the output.,"def evaluate_expression(exp):
  return eval(exp) 

expression = ""7*6+20""
output = evaluate_expression(expression)
print(___)","""7*6+20""",output,1,20
5527,Introduction Python,Create a Python script to print out all the numbers in a given range that are divisible by a given number.,"def printDivisible(lower, upper, divisible):
    for i in range(lower, upper + 1):
        if i % divisible == 0:
            print(___)

printDivisible(lower, upper, divisible)","lower = 1
upper = 50
divisible = 5",i,1,20
5534,Introduction Python,Write a web scraper in Python to extract all the links from a given webpage and print them.,"from bs4 import BeautifulSoup
import requests

# Get html of desired webpage
url = ""https://www.example.com/""
r = requests.get(url)
html = r.text

# Parse html using BeautifulSoup
soup = BeautifulSoup(html, 'html.parser')

# Extract all links
links = []
for link in soup.find_all('a'):
    links.append(link.get('href'))

# Print all links
print(___)",https://www.example.com/,links,1,20
5557,Introduction Python,Write a Python program to print the top 5 most frequent words in a given sentence.,"import collections
 
sentence = ""Python is an interpreted, high-level, general-purpose programming language.""
 
# Split sentence into words
words = sentence.split()
 
# Set the counter for words
counter = collections.Counter(words)
 
# Find top 5 most frequent words
result = counter.most_common(5)
print(___)","""Python is an interpreted, high-level, general-purpose programming language.""",result,1,20
5560,Introduction Python,Create a Python script to print the sum of all numbers divisible by 3 or 7 in a list.,"nums = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]

total = 0

for num in nums:
    if (num % 3 == 0) or (num % 7 == 0):
        total += num

print(___)   # Output: 42","[1, 2, 3, 4, 5, 6, 7, 8, 9 ,10, 11, 12, 13, 14]",total,1,20
5580,Introduction Python,Create a basic Python program to list all the odd numbers from 0 to a user-specified number,"def odd_numbers(num):
 for n in range(num+1):
 if n % 2 != 0:
 print(___)

odd_numbers(user_number)
# Output: 1, 3, 5, 7, 9",user_number = 10,n,1,20
5621,Introduction Python,Create a Python script to print an nxn matrix containing all the numbers from 1 to n²,"def print_matrix(n):  
    matrix = [[0 for x in range(n)] for y in range(n)] 
    k = 1
  
    for i in range(0, n): 
  
        for j in range(0, n): 
  
            matrix[i][j] = k
            k = k + 1
  
    for i in range(0, n): 
  
        for j in range(0, n): 
            print(matrix[i][j], end = "" "")
    
        print(___)",5,"""""",1,20
5872,Introduction Python,Write a Python script to loop through a list of numbers and print out only the even numbers.,"my_list = [3, 7, 10, 15, 17, 20]

for number in my_list: 
  if (number % 2 == 0): 
    print(___)","List of numbers: [3, 7, 10, 15, 17, 20]",number,1,20
5914,Introduction Python,Create a for-loop in Python to loop through the items in a list and print their elements.,"for name in names:
    print(___)","names = ['John', 'Kate', 'Mike', 'Alex']",name,1,20
5923,Introduction Python,Create a program in Python to print the following pattern,"def print_pattern(n):
    for i in range(1, n+1):
        for j in range(1, i+1):
            print(j, end="""")
        print(___)

print_pattern(5)",n = 5,"""""",1,20
5978,Introduction Python,Debug the following Python program to print the given output.,"a = [3,4,6,2,1]
for x in a:
 print(___)
a.sort() 
for x in a:
 print(x) 

Output:
1
2
3
4
6","a = [3,4,6,2,1]
for x in a:
 print(x)
Expected Output:
1
2
3
4
6",x,1,20
6009,Introduction Python,Design an algorithm in Python to print out binary numbers between 1 and N.,"def print_binary(n):
 if n == 0:
  return
 
 print_binary(n-1)
 print(___)
 
print_binary(3)
 
# Output: 
# 0b1
# 0b10
# 0b11",3,bin(n),1,20
6012,Introduction Python,Create a Python program to parse a list of strings and print the words with odd length.,"list = ['abc', 'hello', 'world']

for word in list:
    if (len(word) % 2 != 0):
        print(___)","['abc', 'hello', 'world']",word,1,20
6021,Introduction Python,Generate code to print each element of a list of strings in Python.,"for item in [""apple"", ""banana"", ""cherry""]:
    print(___)","[""apple"", ""banana"", ""cherry""]",item,1,20
6062,Introduction Python,Create a Python program to read in 15 integers and print the sum of them.,"def sum_nums(nums):
    total = 0
    for num in nums:
        total += num
    return total

lst = [1, 5, 9, 0, 2, 4, 7, 8, 6, 10, 3, 11, 12, 13, 14]
total = sum_nums(lst)
print(___)","[1, 5, 9, 0, 2, 4, 7, 8, 6, 10, 3, 11, 12, 13, 14]",total,1,20
6143,Introduction Python,Create a basic web scraper in Python that takes a URL as input and returns the text content of that URL.,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
response = requests.get(url)
soup = BeautifulSoup(response.text, 'html.parser')

text = soup.get_text()

print(___)",https://www.example.com,text,1,20
6155,Introduction Python,Create a Python program to iterate through a dictionary and print out all the values.,"my_dict = {""a"":1, ""b"":2, ""c"":3, ""d"":4}

for key, value in my_dict.items():
    print(___)","{""a"":1, ""b"":2, ""c"":3, ""d"":4}",value,1,20
6311,Introduction Python,Create a basic Python program to split a given string in words and save them in an array.,"string = ""This is a sentence.""
words = string.split("" "")
print(___)
# Output: ['This', 'is', 'a', 'sentence.']","String = ""This is a sentence.""",words,1,20
6325,Introduction Python,"Using a for loop and if block, write a Python program to print numbers divisible by 5.","for num in range(1, 20): 
    if num % 5 == 0: 
        print(___)","Start: 1
End: 20",num,1,20
6351,Introduction Python,Write a loop in Python to iterate through a list and print all elements that have an even length.,"list_x = [""apples"", ""oranges"", ""bananas"", ""pineapples""]
for item in list_x:
 if(len(item) % 2 == 0):
  print(___)
#output: apples, oranges, pineapples","List: [""apples"", ""oranges"", ""bananas"", ""pineapples""]",item,1,20
6364,Introduction Python,Write a Python function to print the first n rows of Pascal's triangle.,"def pascal_triangle(rows): 
 triangle = [[1]] 
 for i in range(rows - 1): 
 last_row = triangle[-1]
 new_row = [1] 
 for j in range(len(last_row) - 1): 
 new_row.append(last_row[j] + last_row[j+1]) 
 new_row.append(1) 
 triangle.append(new_row)
 
 for row in triangle: 
 print(___)

pascal_triangle(5)",5,row,1,20
6372,Introduction Python,Write a Python program to print all the numbers from the given list which are divisible by 7.,"def divisible_by_seven(number_list):
    for i in number_list:
        if i % 7 == 0:
            print(___)","[7, 14, 21, 28, 35, 42, 49]",i,1,20
6398,Introduction Python,"Write a Python script to print all prime numbers between two numbers, a and b (where a<b).","for num in range(a, b+1): 
   if num > 1: 
       for i in range(2, num): 
           if (num % i) == 0: 
               break
       else: 
           print(___)","a = 11
b = 20",num,1,20
6452,Introduction Python,Generate a correct Python program to print out the sequence of numbers in ascending order from a given list.,"for i in sorted([10, 5, 2, 8, 12]):
        print(___)","[10, 5, 2, 8, 12]",i,1,20
6474,Introduction Python,Modify the following python code to take in an argument to carry out a specific operation and print it out.,"def operation(op):
    result = eval(op)
    print(___)

operation('2*2') # prints 4","def operation():
    result = 2*2
    print(result)",result,1,20
6481,Introduction Python,Manipulate a python dictionary to print the duplicate keys in a key-value pair.,"for key, value in dictionary.items():
    if dictionary.count(key) > 1:
        print(___)","dictionary = {'a': 1, 'c': 3, 'b': 2, 'd': 4, 'a': 1}",key,1,20
6554,Introduction Python,Create a Python program to print out the elements of a list in reverse order.,"# Creating a new reversed list
reversed_list = mylist[::-1]

# Iterating through the list and printing each element
for num in reversed_list:
    print(___)","mylist = [1, 2, 3, 4, 5]",num,1,20
6654,Introduction Python,Write a Python program to remove the duplicates in a list and print the list in ascending order.,"""""""
Write a Python program to remove the duplicates in a list and print the list in ascending order
""""""

def remove_duplicates_ascending(l):
    return sorted(list(set(l)))

if __name__ == ""__main__"":
    l = [10,7,9,12,11,7,9,10]
    res = remove_duplicates_ascending(l)
    print(___) # [7, 9, 10, 11, 12]","[10,7,9,12,11,7,9,10]",res,1,20
6660,Introduction Python,Edit the following Python program to print all the even numbers from 0 to 10.,"for i in range(11):
  if i % 2 == 0:
    print(___)","for i in range(10):
    print(i)",i,1,20
6724,Introduction Python,You need to edit an existing Python program. The program to accept and print a sentence.,"str1 = ""Hello World""

print(___)","str1 = ""Hello World""",str1,1,20
6803,Introduction Python,Create a Python 2 program to print the following pattern.,"for i in range(1, 11):
    for j in range(1, i+1):
        print(___)*i, end="" "")
    print()","Pattern to display:

1
2 3
4 5 6
7 8 9 10",i+(j-1,1,20
6804,Introduction Python,Edit the Python code to print the sum of two given numbers.,"a = 1 
b = 2
sum = a + b 
print(___) # 3","a = 1
b = 2",sum,1,20
6856,Introduction Python,Create a Python program to print the numbers in descending order.,"lst = [10, 3, 5, 8, 7]

lst.sort(reverse=True)

for n in lst:
    print(___)","[10, 3, 5, 8, 7]",n,1,20
6865,Introduction Python,Write a Python program to allow a user to input a sentence and print the words in the sentence in reverse order.,"def reverse_words_in_sentence(sentence):
    words_list = sentence.split()
    words_list.reverse()
    reversed_sentence = "" "".join(words_list)
    return reversed_sentence

sentence = ""This is my sentence.""
result = reverse_words_in_sentence(sentence)
print(___)",This is my sentence.,result,1,20
6906,Introduction Python,Generate a Python script to iterate through a list and print each element.,"for item in lst:
  print(___)","lst = [""hello"", ""how"", ""are"", ""you""]",item,1,20
6970,Introduction Python,"Given a list of numbers, create a Python script to print all the elements greater than 50.","nums = [2, 60, 5, 4, 78, 32, 99]

for num in nums:
    if num > 50:
        print(___)","[2, 60, 5, 4, 78, 32, 99]",num,1,20
7011,Introduction Python,Write a Python program to print out all even numbers in a given range.,"def print_even_numbers(start, end):
    for i in range(start, end + 1):
        if i % 2 == 0:
            print(___)

if __name__ == '__main__':
    print_even_numbers(1, 10)

# Output
2
4
6
8
10","1, 10",i,1,20
7139,Introduction Python,Create a program in Python to print the greatest of three numbers.,"def get_max(x, y, z):
    if (x > y) and (x > z):
        maximum = x
    elif (y > x) and (y > z):
        maximum = y
    else:
        maximum = z

    return maximum

result = get_max(2, 4, 3)
print(___)","2, 4, 3",result,1,20
7155,Introduction Python,Write a Python program to extract all words from a sentence and print them.,"sentence = ""The quick brown fox""
words = sentence.split("" "")

for word in words:
 print(___)

# Output
# The
# quick
# brown
# fox",The quick brown fox,word,1,20
7289,Introduction Python,Design a Python program to print out all prime numbers in a range,"def is_prime(n):
    for i in range(2, n):
        if n%i == 0:
            return False
    return True

for num in range(1, 10):
    if is_prime(num):
        print(___)",Number Range between 1 and 10,num,1,20
7339,Introduction Python,Design a Python program to print all keywords in a given paragraph.,"text = ""The best way to learn a programming language is to practice coding.""
words = text.split()

keywords = [""for"", ""if"", ""while"", ""in"", ""range"", ""def"", ""import"", ""from"", ""as"", ""return""]

for word in words:
    if word in keywords:
        print(___)",The best way to learn a programming language is to practice coding.,word,1,20
7366,Introduction Python,Write a function in Python to traverse a multi-dimensional array and print each item in the array.,"def traverse_array(arr): 
 if isinstance(arr, list) or isinstance(arr, tuple): 
 for item in arr:
 traverse_array(item)
 else:
 print(___)

arr = [[1,2,3], [4,5,6], [7,8,9]] 
traverse_array(arr)","[[1,2,3], [4,5,6], [7,8,9]]",arr,1,20
7458,Introduction Python,Write a code snippet in Python to print Pascal’s triangle for a given value of n.,"def printPascalTriangle(n) : 
    for line in range(1, n + 1) : 
        C = 1 
        for i in range(1, line + 1) : 
            print(C, end = """") 
            C = int(C * (line - i) / i); 
        print(___) 

n = 4
printPascalTriangle(n)",4,"""""",1,20
7464,Introduction Python,Create a basic Python script that computes the sum of two variables and stores the result in a third variable.,"# compute the sum of x and y
result = x + y

# store the result in a third variable
z = result

#print the result
print(___) # Output: 13","x = 5
y = 8",z,1,20
7532,Introduction Python,Construct a for loop in Python to iterate over a given list and print the elements.,"for i in my_list:
    print(___)","my_list = [1, 2, 3, 4, 5]",i,1,20
7558,Introduction Python,Write a python program to print the following pattern.,"def pattern(n):
  # Outer loop 
    for i in range(0, n): 
      
    # Inner loop to handle number of columns 
    # values changing according to outer loop 
      for j in range(0, i+1): 
        
    # Printing stars 
        print(""* "",end="""") 
    
    # Ending line after each row 
      print(___) 
  
# Driver Code 
pattern(5)",n = 5,"""\r""",1,20
